Date,Open,High,Low,Close,Volume,Range,%K(Fast)(14),"%D(Fast)(14,3)","VWMA(C,20)",%K(Fast)(9),"%D(Fast)(9,3)",%K(Fast)(40),"%D(Fast)(40,4)","%K(Full)(60,10)","%D(Full)(60,10,10)",ATR(14)
1/1/25 23:54,5961.75,5962.5,5961.75,5962.5,48,0.75,23.1,19.6,5963.54,75,50.5,19.4,16.2,16.7,22.6,1.321
1/1/25 23:55,5962.5,5963.25,5962.25,5962.5,99,1,25,22.3,5963.44,66.7,58.6,19.4,17.5,16.8,21.6,1.339
1/1/25 23:56,5962.75,5962.75,5962,5962.5,39,0.75,27.3,24.8,5963.35,66.7,62.6,19.4,18.2,17,20.7,1.357
1/1/25 23:57,5962.25,5964,5962.25,5963.25,256,1.75,52.9,38.9,5963.24,75,68.8,29,22.5,18.7,20.4,1.304
1/1/25 23:58,5963,5963.25,5961,5961,200,2.25,,19.4,5963,,34.4,,13.5,15.3,19.4,1.286
1/1/25 23:59,5961.25,5962,5961.25,5961.5,149,0.75,16.7,18,5962.81,16.7,25.5,6.5,10.7,13.6,18.4,1.143
2/1/25 0:00,5961.75,5963.5,5961,5963,416,2.5,66.7,42.4,5962.71,66.7,46.1,25.8,16.7,15.4,17.8,1.25
2/1/25 0:01,5963,5966,5963,5966,399,3,100,71.2,5963.03,100,73.1,64.5,35.9,23.6,18.9,1.375
2/1/25 0:02,5966,5969,5965.75,5969,467,3.25,100,85.6,5963.7,100,86.5,100,61.5,37.5,22.3,1.554
2/1/25 0:03,5968.75,5972,5968.5,5969.5,915,3.5,77.3,81.4,5964.77,77.3,81.9,77.3,67.8,44.7,26.4,1.75
2/1/25 0:04,5969.25,5971.25,5969.25,5971,414,2,90.9,86.2,5965.39,90.9,86.4,90.9,77.1,53.1,31.2,1.804
2/1/25 0:05,5971,5974.25,5970.5,5974,738,3.75,98.1,92.1,5966.93,98.1,92.3,98.1,85.5,61.3,36.7,1.982
2/1/25 0:06,5974,5975,5972.75,5972.75,475,2.25,83.9,88,5967.51,83.9,88.1,83.9,84.9,65.4,41.9,2.054
2/1/25 0:07,5972.75,5974.5,5971.5,5972,312,3,78.6,83.3,5967.84,78.6,83.3,78.6,82.3,67.8,46.6,2.196
2/1/25 0:08,5971.75,5971.75,5970,5970.5,298,1.75,67.9,75.6,5968.18,67.9,75.6,67.9,76.5,67.8,50.5,2.286
2/1/25 0:09,5970.75,5973,5970.25,5972.5,274,2.75,82.1,78.9,5968.49,79.2,77.4,82.1,78.8,70.4,54.1,2.411
2/1/25 0:10,5972.75,5973,5971.75,5972,341,1.25,78.6,78.7,5968.79,67.6,72.5,78.6,78.7,71.9,57.3,2.446
2/1/25 0:11,5972.25,5972.75,5970.75,5971.25,161,2,73.2,76,5968.94,42.3,57.4,73.2,76.5,72.1,60,2.464
2/1/25 0:12,5971.25,5972.75,5970.5,5972.5,322,2.25,82.1,79.1,5969.21,56.5,57,82.1,78.8,74,62.6,2.464
2/1/25 0:13,5972.5,5975,5972.25,5974,347,2.75,92.9,86,5969.64,80,68.5,92.9,84.4,77.4,65.3,2.589
2/1/25 0:14,5974,5974.75,5973.75,5974,309,1,91.7,88.8,5969.88,80,74.2,92.9,87.8,80.2,68,2.482
2/1/25 0:15,5974,5974.25,5971.75,5972.5,340,2.5,73,80.9,5970.11,50,62.1,82.1,85.5,80.6,70.3,2.446
2/1/25 0:16,5972.25,5972.5,5970.25,5970.75,201,2.25,34.6,57.8,5970.17,15,38.6,69.6,79.2,78.6,71.8,2.375
2/1/25 0:17,5970.75,5970.75,5968.5,5969.25,254,2.25,11.5,34.6,5970.38,11.5,25,58.9,71.1,75,72.4,2.286
2/1/25 0:18,5969.25,5971.5,5969.25,5971.5,214,2.25,46.2,40.4,5970.66,46.2,35.6,75,72.6,75,72.8,2.304
2/1/25 0:19,5971.5,5972,5970.5,5971.25,175,1.5,42.3,41.4,5970.86,42.3,39,73.2,72.9,74.7,73.2,2.143
2/1/25 0:20,5971.75,5971.75,5970.25,5971,143,1.5,38.5,39.9,5971.33,38.5,38.7,71.4,72.3,74.1,73.3,2.089
2/1/25 0:21,5971,5971.25,5970.75,5971,101,0.5,38.5,39.2,5971.63,38.5,38.6,71.4,71.9,73.6,73.4,1.911
2/1/25 0:22,5971,5972,5970.25,5970.5,214,1.75,30.8,35,5971.78,32,35.3,67.9,70.3,72.6,73.2,1.893
2/1/25 0:23,5970.25,5970.75,5967.25,5967.25,278,3.5,,17.5,5971.93,,17.6,44.6,60,67.5,72.2,1.946
2/1/25 0:24,5967,5968,5966.5,5966.5,223,1.5,,8.7,5971.78,,8.8,39.3,51.7,62.4,70.4,1.964
2/1/25 0:25,5966.25,5966.25,5961,5962.75,558,5.25,12.5,10.6,5970.58,15.9,12.4,12.5,36,53.3,67.3,2.214
2/1/25 0:26,5962.75,5963,5961,5961.75,389,2,5.4,8,5969.76,6.8,9.6,5.4,23.8,44.6,63.2,2.196
2/1/25 0:27,5961.75,5962.5,5961,5961.25,333,1.5,1.8,4.9,5969.11,2.3,5.9,1.8,15,36.8,58.4,2.107
2/1/25 0:28,5961,5962,5957,5958,709,5,5.8,5.4,5967.7,6.7,6.3,5.6,11.2,31.1,53.4,2.393
2/1/25 0:29,5957.75,5958.5,5957,5957.75,424,1.5,4.8,5.1,5966.79,5,5.6,4.2,8.4,26.2,48.5,2.321
2/1/25 0:30,5957.75,5962,5957.75,5961,396,4.25,26.7,15.9,5966.12,26.7,16.2,22.2,13.9,25.5,44.3,2.464
2/1/25 0:31,5961,5961,5957.5,5958.75,506,3.5,11.7,13.8,5965.41,12.7,14.4,9.7,12.2,22.6,40.4,2.554
2/1/25 0:32,5958.75,5959.25,5955.75,5957.75,295,3.5,12.3,13,5964.7,16.3,15.4,10.4,11.5,20.4,36.7,2.643
2/1/25 0:33,5958,5959.5,5956.75,5957.25,349,2.75,9.2,11.1,5963.79,14.3,14.8,7.8,10,18.1,33.3,2.732
2/1/25 0:34,5957.25,5957.5,5953.25,5956,755,4.25,14.7,12.9,5962.47,28.2,21.5,12.6,11.1,17.1,30.4,2.929
2/1/25 0:35,5956.25,5958,5956,5956.5,268,2,17.3,15.1,5961.74,35.1,28.3,14.9,12.6,16.7,27.9,3.036
2/1/25 0:36,5956.25,5957.75,5954.5,5957.5,577,3.25,24.3,19.7,5961.14,48.6,38.4,19.5,15.4,17.2,26,3.143
2/1/25 0:37,5957.5,5958.5,5957,5957.5,215,1.5,28.8,24.3,5960.74,48.6,43.5,19.5,17,17.7,24.5,3
2/1/25 0:38,5957.25,5958.75,5956.75,5958.25,221,2,38.5,31.4,5960.34,57.1,50.3,23,19.4,18.6,23.4,3.036
2/1/25 0:39,5958.5,5961,5956.75,5957,415,4.25,38.5,34.9,5959.9,48.4,49.4,17.2,18.6,18.4,22.5,2.946
2/1/25 0:40,5956.75,5960.25,5956.75,5959.75,266,3.5,70.3,52.6,5959.68,83.9,66.6,29.9,23.1,20.5,22.1,3.054
2/1/25 0:41,5959.75,5960.75,5958.75,5959.25,167,2,68.6,60.6,5959.52,77.4,72,27.6,24.9,21.8,22,3.089
2/1/25 0:42,5960,5963.75,5960,5963,434,3.75,92.9,76.7,5959.41,92.9,82.4,44.8,32.9,26,22.8,3.054
2/1/25 0:43,5962.75,5963,5960.5,5960.5,134,2.5,69,72.9,5959.14,64.9,73.7,33.3,33.1,27.3,23.6,3.125
2/1/25 0:44,5960.75,5960.75,5958.5,5959,361,2.25,54.8,63.8,5958.93,48.6,61.1,26.4,30.4,27.1,24.2,2.982
2/1/25 0:45,5959,5959.25,5956.5,5958.75,347,2.75,52.4,58.1,5958.63,31,46.1,25.3,28.4,26.8,24.7,2.929
2/1/25 0:46,5958.75,5963.5,5958.25,5963.5,348,5.25,97.6,77.9,5958.7,96.6,71.3,47.1,35.9,30.5,25.8,3.054
2/1/25 0:47,5963.5,5965.5,5962.5,5962.75,436,3,77.6,77.7,5958.82,69.4,70.4,43.7,39,32.9,27.1,3.071
2/1/25 0:48,5962.75,5965.75,5962.75,5963.5,338,3,80,78.9,5959.12,75.7,73,47.1,42.2,35.5,28.6,2.982
2/1/25 0:49,5963.25,5964,5962.5,5963.25,197,1.5,77.8,78.3,5959.32,73,73,46,43.7,37.4,30.2,2.946
2/1/25 0:50,5963.25,5964.5,5963,5963,169,1.5,70.3,74.3,5959.31,70.3,71.6,44.8,44.2,38.7,31.7,2.821
2/1/25 0:51,5963.25,5963.5,5961.5,5962,229,2,59.5,66.9,5959.45,59.5,65.5,40.2,42.6,39,33.1,2.857
2/1/25 0:52,5962,5962.75,5962,5962.25,148,0.75,62.2,64.5,5959.59,62.2,63.9,41.4,42.1,39.4,34.2,2.768
2/1/25 0:53,5962.5,5962.5,5960.25,5961,110,2.25,48.6,56.6,5959.75,48.6,56.3,36,39.7,38.8,35,2.625
2/1/25 0:54,5961.25,5961.5,5960.25,5961,125,1.25,48.6,52.6,5960.29,36.7,46.5,36.9,38.6,38.2,35.6,2.464
2/1/25 0:55,5961,5964.25,5960.25,5964.25,328,4,83.8,68.2,5960.71,72.7,59.6,57.1,46,40.4,36.5,2.607
2/1/25 0:56,5964.25,5966,5964.25,5965,369,1.75,89.5,78.8,5961.35,82.6,71.1,62.7,52.7,42.9,37.7,2.411
2/1/25 0:57,5965,5965.75,5963.5,5964.5,105,2.25,84.2,81.5,5961.57,73.9,72.5,60,55.6,44.5,38.9,2.393
2/1/25 0:58,5964.5,5966.75,5964.5,5965.5,124,2.25,87.8,84.7,5961.81,80.8,76.6,65.3,59.5,46.7,40.3,2.393
2/1/25 0:59,5966,5966.25,5964.25,5964.25,182,2,70.6,77.6,5962.3,61.5,69.1,58.7,59.2,47.4,41.6,2.339
2/1/25 1:00,5964.5,5964.5,5960.25,5962.5,446,4.25,34.6,56.1,5962.45,34.6,51.9,49.3,55.2,46.5,42.5,2.268
2/1/25 1:01,5962.75,5966.25,5962.75,5965.5,413,3.5,80.8,68.4,5962.79,80.8,66.3,65.3,59.3,48.3,43.5,2.321
2/1/25 1:02,5965.25,5965.75,5961,5963.25,527,4.75,46.2,57.3,5962.82,46.2,56.2,57.1,58.4,47.9,44.3,2.446
2/1/25 1:03,5963.5,5964,5961.25,5961.5,317,2.75,19.2,38.3,5962.8,19.2,37.7,55.9,57.4,46.1,44.6,2.536
2/1/25 1:04,5961.5,5964,5961.5,5962.75,178,2.5,38.5,38.4,5963.05,38.5,38.1,70.4,62.6,45.6,44.8,2.607
2/1/25 1:05,5962.75,5966,5962.25,5966,186,3.75,88.5,63.4,5963.44,88.5,63.3,94.4,75.3,48,45.4,2.732
2/1/25 1:06,5966,5968.25,5965.75,5966.5,505,2.5,78.1,70.8,5963.72,78.1,70.7,88.3,80.5,50.3,46.3,2.857
2/1/25 1:07,5966.25,5968.25,5965.5,5967.5,225,2.75,90.6,80.7,5963.96,90.6,80.7,95,86.3,53.1,47.5,2.893
2/1/25 1:08,5967.5,5969.25,5967.5,5968,315,1.75,86.1,83.4,5964.23,86.1,83.4,92.2,88.7,55.8,49,2.929
2/1/25 1:09,5968,5969,5968,5968.5,90,1,91.7,87.5,5964.35,90.9,87.1,95.3,91.3,58.4,50.7,2.714
2/1/25 1:10,5968.5,5970.5,5967.75,5970.25,308,2.75,97.6,92.5,5964.74,97.4,92.3,98.6,94.2,62,52.8,2.786
2/1/25 1:11,5970,5970.75,5969.25,5970.25,287,1.5,95.2,93.9,5965.16,94.7,93.5,97.1,95.4,64.9,55,2.732
2/1/25 1:12,5970.5,5971.25,5969.5,5970,236,1.75,88.6,91.3,5965.45,87.2,90.3,93.1,94.5,67.1,57.2,2.696
2/1/25 1:13,5969.75,5971,5968.5,5969.75,407,2.5,86.4,88.8,5965.84,83.3,86.8,91.7,93.3,68.9,59.3,2.732
2/1/25 1:14,5970,5970.5,5969.5,5970.25,96,1,90.2,89.5,5966.03,82.6,84.7,94,93.6,71.1,61.4,2.5
2/1/25 1:15,5970.5,5971.75,5968.5,5971.5,266,3.25,97.7,93.6,5966.39,96,90.4,98.6,95.6,75.4,64,2.464
2/1/25 1:16,5971.75,5972.5,5971.25,5971.5,207,1.25,91.1,92.4,5966.68,80,85.2,93.8,94.9,78.9,66.7,2.214
2/1/25 1:17,5971.5,5972,5971.25,5971.75,134,0.75,93.2,92.8,5966.85,84.2,84.7,95.3,95,82,69.5,2.071
2/1/25 1:18,5971.75,5971.75,5970.5,5971,214,1.25,85.4,89.1,5967.04,68.4,76.6,90.6,93.3,83.9,72.1,1.982
2/1/25 1:19,5971,5971.5,5971,5971.25,113,0.5,82.1,85.6,5967.22,68.8,72.7,92.2,92.8,85.6,74.6,1.75
2/1/25 1:20,5971.25,5971.5,5970,5970.5,175,1.5,71.4,78.5,5967.73,50,61.3,87.5,90.7,86.4,76.7,1.679
2/1/25 1:21,5970.75,5970.75,5968,5968.75,164,2.75,25,51.8,5967.95,16.7,39,76.6,85,85.3,78.3,1.679
2/1/25 1:22,5969,5970,5969,5970,91,1,47.4,49.6,5968.54,44.4,41.7,84.4,84.8,85.6,79.6,1.643
2/1/25 1:23,5970.25,5971,5969.5,5970.5,121,1.5,57.9,53.7,5969.12,55.6,48.6,87.5,85.9,86.3,80.8,1.679
2/1/25 1:24,5970.5,5971.5,5970.25,5971.5,69,1.25,77.8,65.8,5969.42,77.8,63.2,93.8,89,87.9,82.1,1.571
2/1/25 1:25,5971.25,5971.5,5969.25,5969.75,192,2.25,38.9,52.3,5969.59,43.8,53.5,80.7,85.7,87.5,83.1,1.625
2/1/25 1:26,5970,5970.5,5968.5,5968.5,255,2,11.1,31.7,5969.91,13.3,33.4,67.3,78.4,86,83.6,1.643
2/1/25 1:27,5968.75,5968.75,5967,5967.75,146,1.75,13.6,22.7,5969.97,16.7,25,61.2,71.5,84,83.7,1.589
2/1/25 1:28,5967.75,5969.75,5967.75,5968.75,116,2,31.8,27.2,5970.1,38.9,32,69.4,70.7,83.4,83.6,1.661
2/1/25 1:29,5969,5970.25,5968.75,5970,75,1.5,54.5,40.9,5970.14,66.7,49.3,79.6,74.2,84.1,83.7,1.536
2/1/25 1:30,5970,5970.25,5969.5,5969.5,106,0.75,50,45.4,5970.11,55.6,52.4,75.5,74.7,84.1,83.8,1.5
2/1/25 1:31,5969.25,5969.75,5968,5969,140,1.75,42.1,43.8,5970.05,44.4,48.4,71.4,73.4,83.7,83.8,1.571
2/1/25 1:32,5969,5971,5969,5970.25,221,2,72.2,58,5970.07,72.2,60.3,81.6,76.7,84.5,83.9,1.625
2/1/25 1:33,5970.5,5971.25,5969.75,5970.25,103,1.5,72.2,65.1,5970.12,72.2,66.3,81.6,78.7,85.2,84.2,1.696
2/1/25 1:34,5970.25,5970.25,5968.5,5970,112,1.75,66.7,65.9,5970.11,70.6,68.4,79.6,79,85.4,84.4,1.714
2/1/25 1:35,5970.25,5970.75,5969.75,5970,110,1,66.7,66.3,5969.98,70.6,69.5,79.6,79.3,85.5,84.6,1.589
2/1/25 1:36,5970,5970,5967.5,5967.75,259,2.5,16.7,41.5,5969.67,6.7,38.1,61.2,72,82.8,84.3,1.679
2/1/25 1:37,5967.5,5967.5,5966.25,5966.5,303,1.25,4.8,23.1,5969.27,5,21.5,51,63.6,79.1,83.3,1.679
2/1/25 1:38,5966.5,5967.25,5963.5,5964.5,356,3.75,12.5,17.8,5968.63,12.9,17.2,34.7,52.1,73.8,81.6,1.857
2/1/25 1:39,5964.25,5964.75,5962.25,5964.25,349,2.5,22.2,20,5968.1,22.2,19.7,32.7,44.3,69.2,79.3,1.875
2/1/25 1:40,5964.25,5964.75,5963.25,5964.5,175,1.5,25,22.5,5967.8,25,22.4,30.4,38.8,65.7,76.8,1.839
2/1/25 1:41,5965,5965.75,5963.75,5964,204,2,19.4,21,5967.53,19.4,20.9,26.1,33.7,62.3,74.2,1.857
2/1/25 1:42,5964,5968.5,5964,5967.25,285,4.5,55.6,38.3,5967.45,58.8,39.9,53.3,41.5,63.2,72.2,2.036
2/1/25 1:43,5967.75,5969.25,5966.75,5969.25,333,2.5,77.8,58,5967.51,82.4,61.1,70.5,53.1,66.2,71.1,2.107
2/1/25 1:44,5969,5970,5968.5,5969.25,189,1.5,77.8,67.9,5967.52,90.3,75.7,68.3,59.2,68.6,70.6,2.161
2/1/25 1:45,5969,5969.75,5968.5,5969,134,1.25,75,71.4,5967.46,87.1,81.4,65.9,61.9,69.9,70.5,2.125
2/1/25 1:46,5969.5,5969.5,5968.75,5968.75,52,0.75,72.2,71.8,5967.41,83.9,82.6,63.4,62.5,69.8,70.4,2.036
2/1/25 1:47,5968.75,5970.25,5968,5970.25,179,2.25,94.1,83,5967.53,100,91.3,78,68.7,71.9,70.7,2.089
2/1/25 1:48,5970.25,5971,5969.25,5969.75,148,1.75,85.7,84.3,5967.58,83.9,87.6,73.2,70.5,73,71.1,2.089
2/1/25 1:49,5969.25,5970.25,5969.25,5970,104,1,88.6,86.5,5967.6,86.2,86.9,75.6,72.5,74.2,71.6,2.089
2/1/25 1:50,5970.25,5970.75,5970,5970,235,0.75,88.6,87.5,5967.69,85.7,86.3,75.6,73.8,75.1,72.3,1.964
2/1/25 1:51,5970.25,5970.25,5969,5969.5,166,1.25,82.9,85.2,5967.72,64.7,75.5,70.7,72.6,75.2,72.8,1.946
2/1/25 1:52,5969.75,5970.5,5969.5,5970,84,1,88.6,86.9,5967.62,66.7,71.1,75.6,73.8,76,73.4,1.75
2/1/25 1:53,5969.75,5969.75,5968.25,5968.75,129,1.5,71,78.9,5967.59,25,48,63.4,69.6,74.8,73.6,1.696
2/1/25 1:54,5968.5,5968.5,5966.75,5968,293,1.75,58.6,68.8,5967.56,29.4,38.7,56.1,64.2,72.7,73.5,1.732
2/1/25 1:55,5968.25,5968.25,5967.25,5967.75,108,1,53.6,61.2,5967.49,23.5,31.1,53.7,60,70.6,73,1.661
2/1/25 1:56,5967.5,5969.25,5967.5,5969,100,1.75,52.9,57.1,5967.52,52.9,42,69.2,63.7,70.8,72.6,1.464
2/1/25 1:57,5968.75,5969.25,5968,5969,122,1.25,52.9,55,5967.65,56.3,49.1,71.1,66.6,70.9,72.3,1.375
2/1/25 1:58,5968.75,5969.75,5968.5,5969.75,67,1.25,70.6,62.8,5968.01,75,62.1,81.1,72.4,72.1,72.2,1.357
2/1/25 1:59,5970,5972.25,5970,5972,347,2.25,95.5,79.1,5968.79,95.5,78.8,97.5,82.4,76.4,73,1.446
2/1/25 2:00,5972,5974,5972,5973.25,351,2,89.7,84.4,5969.43,89.7,84.2,93.6,86.9,79.7,74.2,1.536
2/1/25 2:01,5973,5973,5969.5,5971.5,323,3.5,65.5,75,5969.9,65.5,74.9,78.7,83.6,79.9,75.2,1.643
2/1/25 2:02,5971.25,5972,5971.25,5972,104,0.75,72.4,73.7,5970.18,72.4,73.6,83,83.4,80.7,76.2,1.571
2/1/25 2:03,5972,5972.5,5971.25,5971.5,111,1.25,65.5,69.6,5970.31,63,68.3,78.7,81.5,80.6,77,1.589
2/1/25 2:04,5971.5,5972,5969.75,5970.5,397,2.25,51.7,60.7,5970.39,46.2,57.2,70.2,77,78.7,77.3,1.696
2/1/25 2:05,5970.5,5970.75,5969.25,5969.5,147,1.5,37.9,49.3,5970.41,25,41.1,61.7,70.9,75.6,77,1.714
2/1/25 2:06,5969.25,5969.25,5966.75,5967.25,303,2.5,6.9,28.1,5970.18,6.9,24,42.6,59.5,69.6,75.7,1.839
2/1/25 2:07,5967.25,5968.25,5966.5,5968.25,169,1.75,23.3,25.7,5970.09,23.3,23.7,51.1,56.2,66.2,73.9,1.839
2/1/25 2:08,5968.25,5969,5967.25,5968.5,144,1.75,26.7,26.2,5970.04,26.7,25.2,53.2,55,63.8,72.1,1.821
2/1/25 2:09,5968.5,5970.25,5968.5,5969.75,101,1.75,43.3,34.8,5970.04,50,37.6,63.8,58.5,63.8,70.6,1.875
2/1/25 2:10,5970,5970.5,5968.75,5969.5,141,1.75,40,37.4,5970.02,50,43.8,61.7,59.8,63.5,69.3,1.875
2/1/25 2:11,5969.5,5969.5,5968.25,5968.25,172,1.25,23.3,30.4,5969.96,29.2,36.5,51.1,56.3,61.2,67.8,1.875
2/1/25 2:12,5968,5968.5,5966.75,5967,238,1.75,6.7,18.5,5969.78,9.1,22.8,40.4,49.9,57.4,65.9,1.911
2/1/25 2:13,5967,5967,5963.75,5965,318,3.25,12.2,15.4,5969.43,17.9,20.3,23.4,39.3,51.2,63.3,1.964
2/1/25 2:14,5964.75,5965.75,5964.25,5965.75,209,1.5,21.6,18.5,5969.35,29.6,25,29.8,35.5,47.3,60.4,1.929
2/1/25 2:15,5965.75,5967,5965.5,5967,201,1.5,37.1,27.8,5969.27,48.1,36.6,40.4,37.5,46.1,57.8,1.768
2/1/25 2:16,5966.75,5966.75,5965.5,5965.75,116,1.25,22.9,25.3,5969.18,29.6,33.1,29.8,34.4,43.1,55.1,1.821
2/1/25 2:17,5966,5968.25,5965.25,5968,168,3,51.5,38.4,5969.14,63,48,48.9,40.2,44.2,53.1,1.946
2/1/25 2:18,5968.25,5969.75,5968.25,5969.5,215,1.5,82.1,60.3,5969.15,85.2,66.6,61.7,48.8,47.4,52.1,1.911
2/1/25 2:19,5969.75,5969.75,5968.75,5969.5,83,1,85.2,72.7,5968.91,95.8,81.2,58.1,52.5,50,51.7,1.875
2/1/25 2:20,5969.5,5969.75,5968.5,5968.75,97,1.25,74.1,73.4,5968.5,83.3,82.3,48.8,51,50.9,51.6,1.768
2/1/25 2:21,5969,5969.5,5968.25,5968.75,261,1.25,74.1,73.7,5968.25,83.3,82.8,48.8,50.1,51.7,51.6,1.732
2/1/25 2:22,5969,5971,5969,5970.25,138,2,89.7,81.7,5968.22,88.9,85.8,63.4,55.4,54.7,52.2,1.768
2/1/25 2:23,5970,5970,5968.75,5968.75,88,1.25,69,75.3,5968.13,60.9,73.4,48.8,52.8,54.8,52.6,1.75
2/1/25 2:24,5968.75,5969.25,5968,5969.25,97,1.25,75.9,75.6,5967.89,69.6,71.5,53.7,53.1,55.7,53.2,1.714
2/1/25 2:25,5969,5969.25,5968,5968.75,80,1.25,69,72.3,5967.84,60.9,66.2,48.8,51.4,55.6,53.6,1.714
2/1/25 2:26,5969,5971,5969,5970.75,146,2,96.6,84.4,5968.03,91.7,78.9,68.3,58.2,58.7,54.5,1.75
2/1/25 2:27,5970.5,5970.75,5969.25,5969.75,125,1.5,81.5,82.9,5968.09,58.3,68.6,58.5,58.3,59.6,55.5,1.625
2/1/25 2:28,5969.75,5969.75,5969,5969.25,60,0.75,69.6,76.3,5968.09,41.7,55.1,53.7,56.4,59.6,56.2,1.571
2/1/25 2:29,5969.5,5969.75,5969,5969.75,34,0.75,78.3,77.3,5968.05,58.3,56.7,58.5,57.3,60.4,57,1.518
2/1/25 2:30,5969.25,5970,5968.5,5970,107,1.5,82.6,79.9,5968.05,66.7,61.7,61,58.8,61.4,57.8,1.518
2/1/25 2:31,5969.75,5970.25,5969.5,5969.75,147,0.75,58.3,69.1,5968.13,58.3,60,58.5,58.7,61.8,58.5,1.357
2/1/25 2:32,5969.5,5970.75,5968.75,5970,203,2,66.7,67.9,5968.35,66.7,63.3,61,59.6,62.6,59.2,1.375
2/1/25 2:33,5970,5970.25,5969.75,5970,69,0.5,66.7,67.3,5968.8,66.7,65,61,60.1,63.2,60,1.339
2/1/25 2:34,5970,5971.5,5970,5971.25,148,1.5,92.9,80.1,5969.19,91.7,78.3,73.2,65.4,65.6,61,1.357
2/1/25 2:35,5971,5972.25,5970.75,5971.75,142,1.5,88.2,84.2,5969.5,86.7,82.5,78,70.4,68.4,62.3,1.375
2/1/25 2:36,5971.75,5973.25,5971.75,5972.75,153,1.5,90.5,87.3,5969.87,89.5,86,87.8,77.4,72.2,64.1,1.321
2/1/25 2:37,5972.5,5973.25,5971.75,5972.5,118,1.5,85.7,86.5,5970.12,84.2,85.1,85.4,80.6,74.9,66.1,1.321
2/1/25 2:38,5972.5,5972.75,5971,5972.75,114,1.75,90.5,88.5,5970.3,89.5,87.3,87.8,83.5,77.6,68.2,1.357
2/1/25 2:39,5972.5,5973,5972,5972.5,107,1,84.2,86.4,5970.42,83.3,85.3,85.4,84.2,79.1,70.2,1.339
2/1/25 2:40,5972.5,5972.75,5972,5972,96,0.75,73.7,80,5970.55,72.2,78.8,86.8,85.3,79.4,71.8,1.232
2/1/25 2:41,5972,5972.75,5971.5,5972,178,1.25,73.7,76.9,5970.86,64.3,71.5,86.8,85.9,79.6,73.2,1.214
2/1/25 2:42,5972,5972.5,5972,5972.5,76,0.5,84.2,80.5,5970.95,76.9,74.2,92.1,88.4,80.6,74.6,1.196
2/1/25 2:43,5972.25,5972.75,5971.25,5972,184,1.5,73.7,77.1,5971.11,50,62.1,86.8,87.8,80.6,75.7,1.25
2/1/25 2:44,5972,5973,5971.75,5972.75,222,1.25,88.9,83,5971.33,77.8,69.9,94.7,90.6,81.9,76.8,1.232
2/1/25 2:45,5972.5,5973,5972.5,5973,85,0.5,94.4,88.7,5971.47,88.9,79.4,97.4,93.3,83.4,78,1.214
2/1/25 2:46,5972.75,5973.5,5972.75,5973.25,296,0.75,93.3,91,5971.71,90,84.7,97.4,94.9,85.1,79.3,1.125
2/1/25 2:47,5973.5,5973.5,5972.75,5973,112,0.75,85.7,88.4,5971.85,77.8,81.2,94.9,94.9,86,80.5,1.143
2/1/25 2:48,5972.75,5973.25,5972.5,5973,137,0.75,81.8,85.1,5971.97,77.8,79.5,94.9,94.9,86.8,81.7,1.089
2/1/25 2:49,5973,5973,5971.5,5972.5,295,1.5,60,72.5,5972.04,55.6,67.5,89.7,92.8,86.5,82.6,1.089
2/1/25 2:50,5972.25,5972.75,5970.75,5971,139,2,9.1,40.8,5972.07,9.1,38.3,74.4,85.4,83.7,82.8,1.125
2/1/25 2:51,5971,5971.25,5968,5968.75,623,3.25,13.6,27.2,5971.58,13.6,26,51.3,71.8,77.3,81.8,1.25
2/1/25 2:52,5969,5969.25,5965.25,5966.25,602,4,12.1,19.7,5970.83,12.1,19,25.6,53.3,67.7,79.2,1.411
2/1/25 2:53,5966.25,5967.5,5965.75,5967.5,173,1.75,27.3,23.5,5970.7,27.3,23.2,35.1,46,62,76.1,1.464
2/1/25 2:54,5967.75,5968.5,5966.75,5967.5,118,1.75,27.3,25.4,5970.59,27.3,25.2,27.3,38.5,57.4,72.7,1.536
2/1/25 2:55,5967.5,5970.75,5967.5,5970.5,386,3.25,63.6,44.5,5970.54,63.6,44.4,63.6,48.6,58.9,70.2,1.679
2/1/25 2:56,5970.5,5970.5,5969.75,5969.75,94,0.75,54.5,49.5,5970.44,56.3,50.3,54.5,51,58.9,68.1,1.696
2/1/25 2:57,5969.75,5970.5,5969.5,5970.25,78,1,60.6,55.1,5970.38,64.5,57.4,60.6,54.8,59.7,66.6,1.661
2/1/25 2:58,5970.25,5972.25,5970.25,5971.25,327,2,72.7,63.9,5970.38,80,68.7,72.7,62,62.1,65.8,1.714
2/1/25 2:59,5971.25,5972.5,5971,5972.25,334,1.5,84.8,74.4,5970.47,96.6,82.6,84.8,71.1,65.9,65.8,1.786
2/1/25 3:00,5972.25,5972.75,5970.5,5970.5,172,2.25,63.6,69,5970.44,70,76.3,63.6,68.1,66.5,65.9,1.893
2/1/25 3:01,5970.25,5970.25,5967.5,5967.5,287,2.75,28.1,48.6,5970.2,25,50.7,27.3,51.8,61.4,65.1,2.054
2/1/25 3:02,5967.25,5969.25,5966.5,5968.75,188,2.75,45.2,46.9,5970.11,36,43.3,42.4,48,59.6,64.1,2.196
2/1/25 3:03,5968.5,5969.25,5968.5,5969.25,147,0.75,53.3,50.1,5970.01,44,43.7,48.5,48.2,59,63.2,2.143
